,links,drug_type,category_link,category_name
699,https://www.pharmacity.vn/promethazin-2-medipharco-1-tuyp-x-10g.html,Thuốc không kê đơn,https://www.pharmacity.vn/thuoc-da-lieu,Thuốc da liễu
700,https://www.pharmacity.vn/at-mometasone-furoate-01-an-thien-10g-.html,Thuốc không kê đơn,https://www.pharmacity.vn/thuoc-da-lieu,Thuốc da liễu
701,https://www.pharmacity.vn/remos-ib-hop-1-tuyp-10g.html,Thuốc không kê đơn,https://www.pharmacity.vn/thuoc-da-lieu,Thuốc da liễu
702,https://www.pharmacity.vn/kem-tri-mun-boc-va-mun-sung-do-oxy-5-10g.html,Thuốc không kê đơn,https://www.pharmacity.vn/thuoc-da-lieu,Thuốc da liễu
703,https://www.pharmacity.vn/dung-dich-sat-khuan-povidine-povidon-iod-10-10-chai-x-20mlloc.html,Thuốc không kê đơn,https://www.pharmacity.vn/thuoc-da-lieu,Thuốc da liễu
704,https://www.pharmacity.vn/betadine-antiseptic-sol-10-125ml.html,Thuốc không kê đơn,https://www.pharmacity.vn/thuoc-da-lieu,Thuốc da liễu
705,https://www.pharmacity.vn/kem-sat-khuan-lien-da-tranh-seo-levigatus-20g.html,Thuốc không kê đơn,https://www.pharmacity.vn/thuoc-da-lieu,Thuốc da liễu
706,https://www.pharmacity.vn/thuoc-dieu-tri-lam-giam-cac-trieu-chung-viem-va-ngua-da-eumovate-cream-5g.html,Thuốc không kê đơn,https://www.pharmacity.vn/thuoc-da-lieu,Thuốc da liễu
707,https://www.pharmacity.vn/thuoc-dieu-tri-lo-mieng-dau-rang-kich-ung-rang-gia-zytee-10ml.html,Thuốc không kê đơn,https://www.pharmacity.vn/thuoc-da-lieu,Thuốc da liễu
708,https://www.pharmacity.vn/norash-cream-20g.html,Thuốc không kê đơn,https://www.pharmacity.vn/thuoc-da-lieu,Thuốc da liễu
709,https://www.pharmacity.vn/kem-tri-cac-benh-nhiem-nam-ngoai-da-canesten-20g.html,Thuốc không kê đơn,https://www.pharmacity.vn/thuoc-da-lieu,Thuốc da liễu
710,https://www.pharmacity.vn/thuoc-dieu-tri-viem-va-nhiem-trung-niem-mac-mieng-picado-tuyp-10g.html,Thuốc không kê đơn,https://www.pharmacity.vn/thuoc-da-lieu,Thuốc da liễu
711,https://www.pharmacity.vn/kem-oxyd-10-15g.html,Thuốc không kê đơn,https://www.pharmacity.vn/thuoc-da-lieu,Thuốc da liễu
712,https://www.pharmacity.vn/phan-thoa-da-tri-rom-say-ngua-nadyrosa-chai-80g.html,Thuốc không kê đơn,https://www.pharmacity.vn/thuoc-da-lieu,Thuốc da liễu
713,https://www.pharmacity.vn/patylcrem-10g.html,Thuốc không kê đơn,https://www.pharmacity.vn/thuoc-da-lieu,Thuốc da liễu
714,https://www.pharmacity.vn/dung-dich-dep-hai-duong-chai20ml.html,Thuốc không kê đơn,https://www.pharmacity.vn/thuoc-da-lieu,Thuốc da liễu
715,https://www.pharmacity.vn/povidon-iodin-10-90mlchai-dp-32.html,Thuốc không kê đơn,https://www.pharmacity.vn/thuoc-da-lieu,Thuốc da liễu
716,https://www.pharmacity.vn/kem-boi-da-avi-o5-viet-phuc.html,Thuốc không kê đơn,https://www.pharmacity.vn/thuoc-da-lieu,Thuốc da liễu
717,https://www.pharmacity.vn/thuoc-xit-tezkin-gia-nguyen-hop-1-chai-x-15ml.html,Thuốc không kê đơn,https://www.pharmacity.vn/thuoc-da-lieu,Thuốc da liễu
718,https://www.pharmacity.vn/salicylic-5-hataphar-hop-1-tuyp-15g.html,Thuốc không kê đơn,https://www.pharmacity.vn/thuoc-da-lieu,Thuốc da liễu
719,https://www.pharmacity.vn/micosalderm-cream-10g.html,Thuốc không kê đơn,https://www.pharmacity.vn/thuoc-da-lieu,Thuốc da liễu
720,https://www.pharmacity.vn/thuoc-dieu-tri-nhiem-virus-ngoai-da-choc-lo-viem-da-mu-nhiem-khuan-da-milian-chai-20ml.html,Thuốc không kê đơn,https://www.pharmacity.vn/thuoc-da-lieu,Thuốc da liễu
721,https://www.pharmacity.vn/kem-boi-da-tri-nam-o-da-va-niem-mac-ketoconazol-2-5g.html,Thuốc không kê đơn,https://www.pharmacity.vn/thuoc-da-lieu,Thuốc da liễu
722,https://www.pharmacity.vn/dung-dich-dieu-tri-nhiem-virus-ngoai-da-lo-loet-xanh-methylen-1-20ml.html,Thuốc không kê đơn,https://www.pharmacity.vn/thuoc-da-lieu,Thuốc da liễu
723,https://www.pharmacity.vn/nizoral-cream-15g.html,Thuốc không kê đơn,https://www.pharmacity.vn/thuoc-da-lieu,Thuốc da liễu
724,https://www.pharmacity.vn/aciclovir-5g-hd.html,Thuốc không kê đơn,https://www.pharmacity.vn/thuoc-da-lieu,Thuốc da liễu
725,https://www.pharmacity.vn/dau-goi-tri-gau-va-ngua-selsun-1-8-100ml.html,Thuốc không kê đơn,https://www.pharmacity.vn/thuoc-da-lieu,Thuốc da liễu
726,https://www.pharmacity.vn/derimucin-dopharma.html,Thuốc không kê đơn,https://www.pharmacity.vn/thuoc-da-lieu,Thuốc da liễu
727,https://www.pharmacity.vn/kem-tri-nam-ngoai-da-lang-ben-nizoral-cream-10g.html,Thuốc không kê đơn,https://www.pharmacity.vn/thuoc-da-lieu,Thuốc da liễu
728,https://www.pharmacity.vn/kem-dieu-tri-vi-nam-viem-da-leivis-tuyp-10g.html,Thuốc không kê đơn,https://www.pharmacity.vn/thuoc-da-lieu,Thuốc da liễu
729,https://www.pharmacity.vn/dung-dich-sat-khuan-leopovidone-10-15ml.html,Thuốc không kê đơn,https://www.pharmacity.vn/thuoc-da-lieu,Thuốc da liễu
730,https://www.pharmacity.vn/kem-boi-phong-ngua-va-dieu-tri-nhiem-khuan-silvirin-20g.html,Thuốc không kê đơn,https://www.pharmacity.vn/thuoc-da-lieu,Thuốc da liễu
731,https://www.pharmacity.vn/thuoc-dieu-tri-nhiem-herpes-simplex-mibeviru-tuyp-5g.html,Thuốc không kê đơn,https://www.pharmacity.vn/thuoc-da-lieu,Thuốc da liễu
732,https://www.pharmacity.vn/crila-forte.html,Thuốc không kê đơn,https://www.pharmacity.vn/thuoc-danh-cho-phu-nu,Thuốc dành cho phụ nữ
733,https://www.pharmacity.vn/thuoc-dieu-tri-viem-am-dao-canesten-1-day-therapy-1-vienhop.html,Thuốc không kê đơn,https://www.pharmacity.vn/thuoc-danh-cho-phu-nu,Thuốc dành cho phụ nữ
734,https://www.pharmacity.vn/thuoc-dieu-tri-roi-loan-kinh-nguyet-ich-mau-2-vi-x-10-vien-hop.html,Thuốc không kê đơn,https://www.pharmacity.vn/thuoc-danh-cho-phu-nu,Thuốc dành cho phụ nữ
735,https://www.pharmacity.vn/vien-dat-am-dao-shinpoong-cristan-1-vi-x-6-vienhop.html,Thuốc không kê đơn,https://www.pharmacity.vn/thuoc-danh-cho-phu-nu,Thuốc dành cho phụ nữ
736,https://www.pharmacity.vn/opcim-vien-ich-mau-opc.html,Thuốc không kê đơn,https://www.pharmacity.vn/thuoc-danh-cho-phu-nu,Thuốc dành cho phụ nữ
737,https://www.pharmacity.vn/vien-dat-am-dao-chuyen-tri-nhiem-nam-fluomizin-10mg-1-vi-x-6-vien-hop.html,Thuốc không kê đơn,https://www.pharmacity.vn/thuoc-danh-cho-phu-nu,Thuốc dành cho phụ nữ
738,https://www.pharmacity.vn/ladyformine-16vien.html,Thuốc không kê đơn,https://www.pharmacity.vn/thuoc-danh-cho-phu-nu,Thuốc dành cho phụ nữ
739,https://www.pharmacity.vn/gysudo-90ml.html,Thuốc không kê đơn,https://www.pharmacity.vn/thuoc-danh-cho-phu-nu,Thuốc dành cho phụ nữ
740,https://www.pharmacity.vn/cao-long-dieu-tri-roi-loan-kinh-nguyet-cao-ich-mau-180ml.html,Thuốc không kê đơn,https://www.pharmacity.vn/thuoc-danh-cho-phu-nu,Thuốc dành cho phụ nữ
741,https://www.pharmacity.vn/gynapax-hop-30-goi-x-5g.html,Thuốc không kê đơn,https://www.pharmacity.vn/thuoc-danh-cho-phu-nu,Thuốc dành cho phụ nữ
742,https://www.pharmacity.vn/meyermazol-500-meyer-1vi-x-10vien.html,Thuốc không kê đơn,https://www.pharmacity.vn/thuoc-danh-cho-phu-nu,Thuốc dành cho phụ nữ
743,https://www.pharmacity.vn/genbay-supp-vag-100mg-box-12.html,Thuốc không kê đơn,https://www.pharmacity.vn/thuoc-danh-cho-phu-nu,Thuốc dành cho phụ nữ
744,https://www.pharmacity.vn/canesten-500mg-hop-1-vien-soft-capsule.html,Thuốc không kê đơn,https://www.pharmacity.vn/thuoc-danh-cho-phu-nu,Thuốc dành cho phụ nữ
745,https://www.pharmacity.vn/thuoc-dieu-tri-viem-am-dao-canesten-6-day-therapy-6-vienhop.html,Thuốc không kê đơn,https://www.pharmacity.vn/thuoc-danh-cho-phu-nu,Thuốc dành cho phụ nữ
746,https://www.pharmacity.vn/pm-h-regulator-lo30vien.html,Thuốc không kê đơn,https://www.pharmacity.vn/thuoc-danh-cho-phu-nu,Thuốc dành cho phụ nữ
747,https://www.pharmacity.vn/thuoc-lam-giam-tinh-trang-buon-non-va-non-mua-trong-thai-ky-pruzena-3-vi-x-10-vien-hop.html,Thuốc không kê đơn,https://www.pharmacity.vn/thuoc-danh-cho-phu-nu,Thuốc dành cho phụ nữ
748,https://www.pharmacity.vn/cao-ich-mau-chai-100ml.html,Thuốc không kê đơn,https://www.pharmacity.vn/thuoc-danh-cho-phu-nu,Thuốc dành cho phụ nữ
749,https://www.pharmacity.vn/ddvs-quy-phi-xanh-chai-120ml.html,Thuốc không kê đơn,https://www.pharmacity.vn/thuoc-danh-cho-phu-nu,Thuốc dành cho phụ nữ
750,https://www.pharmacity.vn/thuoc-dat-dieu-tri-viem-am-dao-oos-can-hsd-clotrimazol-100mg-tenamyd-6-vien-x-1-vihop.html,Thuốc không kê đơn,https://www.pharmacity.vn/thuoc-danh-cho-phu-nu,Thuốc dành cho phụ nữ
751,https://www.pharmacity.vn/gysudo-200ml.html,Thuốc không kê đơn,https://www.pharmacity.vn/thuoc-danh-cho-phu-nu,Thuốc dành cho phụ nữ
752,https://www.pharmacity.vn/hoan-dieu-kinh-bo-huyet-hop-10-tui-x-5g.html,Thuốc không kê đơn,https://www.pharmacity.vn/thuoc-danh-cho-phu-nu,Thuốc dành cho phụ nữ
753,https://www.pharmacity.vn/stadmazol-100mg-1vi-x-6vien.html,Thuốc không kê đơn,https://www.pharmacity.vn/thuoc-danh-cho-phu-nu,Thuốc dành cho phụ nữ
754,https://www.pharmacity.vn/gel-ve-sinh-phu-nu-mydugyno-120ml.html,Thuốc không kê đơn,https://www.pharmacity.vn/thuoc-danh-cho-phu-nu,Thuốc dành cho phụ nữ
755,https://www.pharmacity.vn/thuoc-dieu-tri-con-chong-mat-tanganil-500mg.html,Thuốc không kê đơn,https://www.pharmacity.vn/thuoc-than-kinh,Thuốc thần kinh
756,https://www.pharmacity.vn/mimosa-hop-5-vi-x-10-vien.html,Thuốc không kê đơn,https://www.pharmacity.vn/thuoc-than-kinh,Thuốc thần kinh
757,https://www.pharmacity.vn/tuan-hoan-nao-thai-duong-2-vi-x-6-vienhop.html,Thuốc không kê đơn,https://www.pharmacity.vn/thuoc-than-kinh,Thuốc thần kinh
758,https://www.pharmacity.vn/vasoclean-sol-10ml-2-vi-x-10-ong.html,Thuốc không kê đơn,https://www.pharmacity.vn/thuoc-than-kinh,Thuốc thần kinh
759,https://www.pharmacity.vn/thuoc-dieu-tri-suy-giam-nhan-thuc-va-than-kinh-cam-giac-tanakan-40mg.html,Thuốc không kê đơn,https://www.pharmacity.vn/thuoc-than-kinh,Thuốc thần kinh
760,https://www.pharmacity.vn/thuoc-dieu-tri-roi-loan-tuan-hoan-mau-nao-va-ngoai-bien-bilomag-80mg-6-vi-x-10-vienhop.html,Thuốc không kê đơn,https://www.pharmacity.vn/thuoc-than-kinh,Thuốc thần kinh
761,https://www.pharmacity.vn/ceralon-120mg-hop100-vien.html,Thuốc không kê đơn,https://www.pharmacity.vn/thuoc-than-kinh,Thuốc thần kinh
762,https://www.pharmacity.vn/giloba-hop-3-vi-x-10-vien.html,Thuốc không kê đơn,https://www.pharmacity.vn/thuoc-than-kinh,Thuốc thần kinh
763,https://www.pharmacity.vn/thuoc-bo-than-kinh-phong-va-dieu-tri-cac-benh-giam-tri-nho-hoat-huyet-duong-nao-5-vi-x-20-vien-bao-duong.html,Thuốc không kê đơn,https://www.pharmacity.vn/thuoc-than-kinh,Thuốc thần kinh
764,https://www.pharmacity.vn/thuoc-dieu-tri-suy-tinh-mach-hach-bach-huyet-ginkor-fort-3-vi-x-10-vienhop.html,Thuốc không kê đơn,https://www.pharmacity.vn/thuoc-than-kinh,Thuốc thần kinh
765,https://www.pharmacity.vn/hoat-huyet-duong-nao-dhg-hop-3-vi-x-20-vien.html,Thuốc không kê đơn,https://www.pharmacity.vn/thuoc-than-kinh,Thuốc thần kinh
766,https://www.pharmacity.vn/cebrex-40mg-hop-6-vi-x-20-vien.html,Thuốc không kê đơn,https://www.pharmacity.vn/thuoc-than-kinh,Thuốc thần kinh
767,https://www.pharmacity.vn/thuoc-bo-than-kinh-phong-va-dieu-tri-cac-benh-giam-tri-nho-hoat-huyet-duong-nao-5-vi-x-20-vien-bao-phim.html,Thuốc không kê đơn,https://www.pharmacity.vn/thuoc-than-kinh,Thuốc thần kinh
768,https://www.pharmacity.vn/thuoc-pm-remem-bv-pharma-4vi-x-15vien.html,Thuốc không kê đơn,https://www.pharmacity.vn/thuoc-than-kinh,Thuốc thần kinh
769,https://www.pharmacity.vn/neutrivit-5000-bidiphar-h44-inj.html,Thuốc không kê đơn,https://www.pharmacity.vn/thuoc-than-kinh,Thuốc thần kinh
770,https://www.pharmacity.vn/thuoc-than-kinh#,Thuốc không kê đơn,https://www.pharmacity.vn/thuoc-than-kinh,Thuốc thần kinh
771,https://www.pharmacity.vn/thuoc-tri-thieu-nang-tuan-hoan-hoat-huyet-nhat-nhat-3-vi-x-10-vien-hop.html,Thuốc không kê đơn,https://www.pharmacity.vn/thuoc-than-kinh,Thuốc thần kinh
772,https://www.pharmacity.vn/thuoc-bo-nao-dieu-tri-va-phong-ngua-cac-benh-suy-giam-tri-nho-cebraton-5-vi-x-10-vien-hop.html,Thuốc không kê đơn,https://www.pharmacity.vn/thuoc-than-kinh,Thuốc thần kinh
773,https://www.pharmacity.vn/pm-branin-5vi-x-12vien.html,Thuốc không kê đơn,https://www.pharmacity.vn/thuoc-than-kinh,Thuốc thần kinh
774,https://www.pharmacity.vn/tebonin-120mg-2-vi-x-15-vienhop.html,Thuốc không kê đơn,https://www.pharmacity.vn/thuoc-than-kinh,Thuốc thần kinh
775,https://www.pharmacity.vn/aleucin-500mg-3-vi-x-10-vienhop.html,Thuốc không kê đơn,https://www.pharmacity.vn/thuoc-than-kinh,Thuốc thần kinh
776,https://www.pharmacity.vn/thuoc-dieu-tri-thieu-mau-cuc-bo-suy-giam-tri-nho-dorocan-40mg-2-vi-x-15-vienhop.html,Thuốc không kê đơn,https://www.pharmacity.vn/thuoc-than-kinh,Thuốc thần kinh
777,https://www.pharmacity.vn/bo-huyet-ich-nao-bdf-bidipha-6vi-x-10vien.html,Thuốc không kê đơn,https://www.pharmacity.vn/thuoc-than-kinh,Thuốc thần kinh
778,https://www.pharmacity.vn/kingloba-softcap-40mg-10vi-x-10vien.html,Thuốc không kê đơn,https://www.pharmacity.vn/thuoc-than-kinh,Thuốc thần kinh
779,https://www.pharmacity.vn/thuoc-ho-tro-dieu-tri-met-moi-arcalion-200mg-30-vienhop.html,Thuốc không kê đơn,https://www.pharmacity.vn/thuoc-than-kinh,Thuốc thần kinh
780,https://www.pharmacity.vn/hoat-huyet-duong-nao-1-vi-x-20-vien-bao-duong-new.html,Thuốc không kê đơn,https://www.pharmacity.vn/thuoc-than-kinh,Thuốc thần kinh
781,https://www.pharmacity.vn/phuc-vinh-hoat-huyet-cm3-hop-3vi-10vien.html,Thuốc không kê đơn,https://www.pharmacity.vn/thuoc-than-kinh,Thuốc thần kinh
782,https://www.pharmacity.vn/circuton-soft-cap-12-vi-x-5-vien.html,Thuốc không kê đơn,https://www.pharmacity.vn/thuoc-than-kinh,Thuốc thần kinh
783,https://www.pharmacity.vn/kingloba-h100vnm-40mg.html,Thuốc không kê đơn,https://www.pharmacity.vn/thuoc-than-kinh,Thuốc thần kinh
784,https://www.pharmacity.vn/thuoc-dieu-tri-suy-tuan-hoan-nao-suy-giam-tri-nho-taginko-40mg-3-vi-x-10-vienhop.html,Thuốc không kê đơn,https://www.pharmacity.vn/thuoc-than-kinh,Thuốc thần kinh
785,https://www.pharmacity.vn/laferine-hop-20-ong-x-20ml.html,Thuốc không kê đơn,https://www.pharmacity.vn/thuoc-than-kinh,Thuốc thần kinh
786,https://www.pharmacity.vn/gibiba-80mg-phil-inter-pharma-hop-10-vi-x-10-vien.html,Thuốc không kê đơn,https://www.pharmacity.vn/thuoc-than-kinh,Thuốc thần kinh
787,https://www.pharmacity.vn/kem-dieu-tri-dau-sung-viem-gan-day-chang-khop-voltaren-emulgel-1-20g.html,Thuốc không kê đơn,https://www.pharmacity.vn/thuoc-co-xuong-khop,Thuốc cơ xương khớp
788,https://www.pharmacity.vn/thuoc-xit-giam-dau-khang-viem-salonpas-spray-118ml.html,Thuốc không kê đơn,https://www.pharmacity.vn/thuoc-co-xuong-khop,Thuốc cơ xương khớp
789,https://www.pharmacity.vn/cao-dan-giam-dau-khang-viem-salonpas-pain-relief-patch-3-mienghop.html,Thuốc không kê đơn,https://www.pharmacity.vn/thuoc-co-xuong-khop,Thuốc cơ xương khớp
790,https://www.pharmacity.vn/cao-dan-salonpas-2-bao-x-10-mieng-hop.html,Thuốc không kê đơn,https://www.pharmacity.vn/thuoc-co-xuong-khop,Thuốc cơ xương khớp
791,https://www.pharmacity.vn/thuoc-giam-dau-khang-viem-loxfen-60mg-10-vi-x-10-vienhop.html,Thuốc không kê đơn,https://www.pharmacity.vn/thuoc-co-xuong-khop,Thuốc cơ xương khớp
792,https://www.pharmacity.vn/thuoc-viem-xuong-khop-viem-khop-dang-thap-performax-3-vi-x-10-vienhop.html,Thuốc không kê đơn,https://www.pharmacity.vn/thuoc-co-xuong-khop,Thuốc cơ xương khớp
793,https://www.pharmacity.vn/salonpas-hop-24-bao-x-10-mieng-65cmx42cm.html,Thuốc không kê đơn,https://www.pharmacity.vn/thuoc-co-xuong-khop,Thuốc cơ xương khớp
794,https://www.pharmacity.vn/glucosamin-stada-sachet-1500mg.html,Thuốc không kê đơn,https://www.pharmacity.vn/thuoc-co-xuong-khop,Thuốc cơ xương khớp
795,https://www.pharmacity.vn/dhg-counterpain-30g.html,Thuốc không kê đơn,https://www.pharmacity.vn/thuoc-co-xuong-khop,Thuốc cơ xương khớp
796,https://www.pharmacity.vn/vien-nen-dolfenal-500mg-giam-dau-khang-viem-dau-khop-dau-rang-dau-dau-25-vi-x-4-vien.html,Thuốc không kê đơn,https://www.pharmacity.vn/thuoc-co-xuong-khop,Thuốc cơ xương khớp
797,https://www.pharmacity.vn/gel-giam-dau-khang-viem-salonpas-gel-hisamitsu-30g.html,Thuốc không kê đơn,https://www.pharmacity.vn/thuoc-co-xuong-khop,Thuốc cơ xương khớp
798,https://www.pharmacity.vn/thuoc-dieu-tri-phong-thap-dau-dau-goi-that-lung-doc-hoat-tang-ky-sinh-10-vi-x-10-vienhop.html,Thuốc không kê đơn,https://www.pharmacity.vn/thuoc-co-xuong-khop,Thuốc cơ xương khớp
799,https://www.pharmacity.vn/cao-dan-giam-dau-tiger-balm-plaster-rd-7x10cm-tui-3-mieng.html,Thuốc không kê đơn,https://www.pharmacity.vn/thuoc-co-xuong-khop,Thuốc cơ xương khớp
800,https://www.pharmacity.vn/salymet-gel-30g.html,Thuốc không kê đơn,https://www.pharmacity.vn/thuoc-co-xuong-khop,Thuốc cơ xương khớp
801,https://www.pharmacity.vn/thuoc-dieu-tri-dau-dau-dau-rang-mefenamic-acid-stada-500mg-100-vien-hop.html,Thuốc không kê đơn,https://www.pharmacity.vn/thuoc-co-xuong-khop,Thuốc cơ xương khớp
802,https://www.pharmacity.vn/cao-dan-giam-dau-khang-viem-salonpas-pain-relief-patch-5-mienghop.html,Thuốc không kê đơn,https://www.pharmacity.vn/thuoc-co-xuong-khop,Thuốc cơ xương khớp
803,https://www.pharmacity.vn/cao-dan-giam-dau-xuong-khop-dau-co-kefentech-plaster-hop-20-goi.html,Thuốc không kê đơn,https://www.pharmacity.vn/thuoc-co-xuong-khop,Thuốc cơ xương khớp
804,https://www.pharmacity.vn/thuoc-giam-dau-chong-viem-khop-fastum-gel-30g.html,Thuốc không kê đơn,https://www.pharmacity.vn/thuoc-co-xuong-khop,Thuốc cơ xương khớp
805,https://www.pharmacity.vn/thuoc-dieu-tri-thoai-hoa-khop-goi-nhe-va-trung-binh-viartril-s-1500mg-30-goihop.html,Thuốc không kê đơn,https://www.pharmacity.vn/thuoc-co-xuong-khop,Thuốc cơ xương khớp
806,https://www.pharmacity.vn/japrolox-tablets-60mg-hop-2-vi-x-10-vien.html,Thuốc không kê đơn,https://www.pharmacity.vn/thuoc-co-xuong-khop,Thuốc cơ xương khớp
807,https://www.pharmacity.vn/nidal-25-30g.html,Thuốc không kê đơn,https://www.pharmacity.vn/thuoc-co-xuong-khop,Thuốc cơ xương khớp
808,https://www.pharmacity.vn/thuoc-giam-dau-khang-viem-poncityl-500mg-10-vi-x-10-vienhop.html,Thuốc không kê đơn,https://www.pharmacity.vn/thuoc-co-xuong-khop,Thuốc cơ xương khớp
809,https://www.pharmacity.vn/thuoc-dieu-tri-viem-khop-oztis-6-vi-x-10-vienhop.html,Thuốc không kê đơn,https://www.pharmacity.vn/thuoc-co-xuong-khop,Thuốc cơ xương khớp
810,https://www.pharmacity.vn/thuoc-dieu-tri-viem-khop-vorifend-forte-500mg-6-vi-x-10-vienhop.html,Thuốc không kê đơn,https://www.pharmacity.vn/thuoc-co-xuong-khop,Thuốc cơ xương khớp
811,https://www.pharmacity.vn/cao-dan-yaguchi-thien-an-hop-20-goi-x-5-mieng.html,Thuốc không kê đơn,https://www.pharmacity.vn/thuoc-co-xuong-khop,Thuốc cơ xương khớp
812,https://www.pharmacity.vn/cao-dan-thao-duoc-giam-dau-ecosip-tatra-hop-20-goi-x-5-mieng.html,Thuốc không kê đơn,https://www.pharmacity.vn/thuoc-co-xuong-khop,Thuốc cơ xương khớp
813,https://www.pharmacity.vn/duong-cot-hoan-h20goi.html,Thuốc không kê đơn,https://www.pharmacity.vn/thuoc-co-xuong-khop,Thuốc cơ xương khớp
814,https://www.pharmacity.vn/thuoc-dieu-tri-thoai-hoa-khop-khoi-bonlutin-4-vi-x-15-vien-hop.html,Thuốc không kê đơn,https://www.pharmacity.vn/thuoc-co-xuong-khop,Thuốc cơ xương khớp
815,https://www.pharmacity.vn/thuoc-dieu-tri-viem-khop-flexsa-1500-30-goi-x-3-7g-hop.html,Thuốc không kê đơn,https://www.pharmacity.vn/thuoc-co-xuong-khop,Thuốc cơ xương khớp
816,https://www.pharmacity.vn/dolnaltic-500-nadyphar-25vi-x-4vien.html,Thuốc không kê đơn,https://www.pharmacity.vn/thuoc-co-xuong-khop,Thuốc cơ xương khớp
817,https://www.pharmacity.vn/thuoc-co-xuong-khop#,Thuốc không kê đơn,https://www.pharmacity.vn/thuoc-co-xuong-khop,Thuốc cơ xương khớp
818,https://www.pharmacity.vn/thuoc-dieu-tri-dau-lung-dau-cot-song-dau-than-kinh-toa-xuong-khop-nhat-nhat-2-vi-x-10-vien.html,Thuốc không kê đơn,https://www.pharmacity.vn/thuoc-co-xuong-khop,Thuốc cơ xương khớp
819,https://www.pharmacity.vn/cao-long-bo-ty-duong-cot-thai-duong-100ml.html,Thuốc không kê đơn,https://www.pharmacity.vn/thuoc-co-xuong-khop,Thuốc cơ xương khớp
820,https://www.pharmacity.vn/salonpas-dan-5hopx4tui-x-10mieng.html,Thuốc không kê đơn,https://www.pharmacity.vn/thuoc-co-xuong-khop,Thuốc cơ xương khớp
821,https://www.pharmacity.vn/thap-khop-hoan-ph-phuc-hung-10goi-x-5g.html,Thuốc không kê đơn,https://www.pharmacity.vn/thuoc-co-xuong-khop,Thuốc cơ xương khớp
822,https://www.pharmacity.vn/cao-dan-giam-dau-tiger-balm-plaster-rd-10x14cm-tui-3-mieng.html,Thuốc không kê đơn,https://www.pharmacity.vn/thuoc-co-xuong-khop,Thuốc cơ xương khớp
823,https://www.pharmacity.vn/salonsip-8-goi-x-3-mieng-14cm-x-10cm---cao-dan-giam-dau-khang-viem-do-moi-co-dau-co.html,Thuốc không kê đơn,https://www.pharmacity.vn/thuoc-co-xuong-khop,Thuốc cơ xương khớp
824,https://www.pharmacity.vn/lopenca-tab-5vix20vien.html,Thuốc không kê đơn,https://www.pharmacity.vn/thuoc-co-xuong-khop,Thuốc cơ xương khớp
825,https://www.pharmacity.vn/waruwari-2mg-10vi-x10vien.html,Thuốc không kê đơn,https://www.pharmacity.vn/thuoc-co-xuong-khop,Thuốc cơ xương khớp
826,https://www.pharmacity.vn/authisix.html,Thuốc không kê đơn,https://www.pharmacity.vn/thuoc-co-xuong-khop,Thuốc cơ xương khớp
827,https://www.pharmacity.vn/mongor-tuyp-20-vien.html,Thuốc không kê đơn,https://www.pharmacity.vn/thuoc-co-xuong-khop,Thuốc cơ xương khớp
828,https://www.pharmacity.vn/doc-hoat-tang-ki-sinh-tw3-foripharm-hop-30-vien.html,Thuốc không kê đơn,https://www.pharmacity.vn/thuoc-co-xuong-khop,Thuốc cơ xương khớp
829,https://www.pharmacity.vn/cao-dan-thao-duoc-giam-dau-ecosip-cool-2-goi-x-5-mienghop.html,Thuốc không kê đơn,https://www.pharmacity.vn/thuoc-co-xuong-khop,Thuốc cơ xương khớp
830,https://www.pharmacity.vn/bundle-tiger-balm-rd-10x14cm-3-tui-x-3-tam.html,Thuốc không kê đơn,https://www.pharmacity.vn/thuoc-co-xuong-khop,Thuốc cơ xương khớp
831,https://www.pharmacity.vn/marathone-hop-10-vi-x-10-vien.html,Thuốc không kê đơn,https://www.pharmacity.vn/thuoc-co-xuong-khop,Thuốc cơ xương khớp
832,https://www.pharmacity.vn/didicera-hop-10-goi.html,Thuốc không kê đơn,https://www.pharmacity.vn/thuoc-co-xuong-khop,Thuốc cơ xương khớp
833,https://www.pharmacity.vn/joint-care-h60vien.html,Thuốc không kê đơn,https://www.pharmacity.vn/thuoc-co-xuong-khop,Thuốc cơ xương khớp
834,https://www.pharmacity.vn/phong-te-thap-fito-200mlchai.html,Thuốc không kê đơn,https://www.pharmacity.vn/thuoc-co-xuong-khop,Thuốc cơ xương khớp
835,https://www.pharmacity.vn/tiger-balm-white-30g.html,Thuốc không kê đơn,https://www.pharmacity.vn/dau-gio-dau-cu-la,"Dầu, Cao xoa bóp..."
836,https://www.pharmacity.vn/siang-pure-oil-3cc-loc-6-chai.html,Thuốc không kê đơn,https://www.pharmacity.vn/dau-gio-dau-cu-la,"Dầu, Cao xoa bóp..."
837,https://www.pharmacity.vn/dau-gio-axe-brand-10ml.html,Thuốc không kê đơn,https://www.pharmacity.vn/dau-gio-dau-cu-la,"Dầu, Cao xoa bóp..."
838,https://www.pharmacity.vn/dau-gung-thai-duong-6-ml.html,Thuốc không kê đơn,https://www.pharmacity.vn/dau-gio-dau-cu-la,"Dầu, Cao xoa bóp..."
839,https://www.pharmacity.vn/dau-nong-xoa-bop-con-o-dang-lan-eagle-muscle-rub-85ml.html,Thuốc không kê đơn,https://www.pharmacity.vn/dau-gio-dau-cu-la,"Dầu, Cao xoa bóp..."
